PacketNum,PacketNumLogged,Pitch,Roll,Yaw,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,IMUTemp,HPSTemp,EXTTemp,BATTemp,PMTTemp,gpsPacketNums,gpsTimes,gpsLats,gpsLongs,gpsSpeeds,gpsAngles,gpsAlts,gpsSatNums,gpsLatErrs,gpsLongErrs,gpsAltErrs,gpsClkBiases,gpsClkDrifts,gpsTimeErrs,UTCDateTime
458,458,26.072,-32.469,60.649,0.40207265,0.36284605,10.0616229,-3,2.3,-1.2,490,2023,2459,31.32,33.2854472678316,20.1341391991633,22.5223787584506,23.7726307397605,458,739056.190833333,34.5660955,-88.6307961666667,0.089513256,296.51,136.7,7,8.7,4.4,19,-71525,-606.72,21,19-Jun-2023 04:34:48
459,459,26.084,-32.498,60.795,0.40207265,0.3138128,10.05181625,-3.1,2.2,-1.3,482,2030,2397,31.36,33.2231210883646,20.0140223414805,22.6014861071707,23.5779766552525,459,739056.190844907,34.5660916666667,-88.630797,0.230985356,296.29,137.5,7,8.7,4.4,19,-72131,-606.814,21,19-Jun-2023 04:34:49
460,460,26.118,-32.552,60.932,0.38245935,0.3138128,9.9635564,-3,2.2,-1.3,490,2023,2418,31.35,33.5777760434432,20.0290211458974,22.459191735013,23.5779766552525,460,739056.190856481,34.5660928333333,-88.6307938333333,0.166679856,296.06,137.1,7,8.6,4.3,19,-72738,-607.116,21,19-Jun-2023 04:34:50
461,461,26.131,-32.595,61.072,0.46091255,0.34323275,9.9635564,-3,2,-1.4,461,2037,2404,31.35,33.1816316072631,19.8343860274557,22.6807315479997,23.7888910453574,461,739056.190868056,34.5660883333333,-88.6307941666667,0.271626432,295.84,138.1,7,8.6,4.3,19,-73344,-607.021,21,19-Jun-2023 04:34:51
462,462,26.18,-32.597,61.226,0.32361945,0.3530394,10.0812362,-3.1,2.2,-1.2,475,2065,2404,31.36,33.0161609024714,20.1040828393648,22.6490167460274,23.6427653860818,462,739056.19087963,34.5660876666667,-88.6307936666667,0.145073208,295.62,138,7,8.5,4.3,18,-73951,-607.129,21,19-Jun-2023 04:34:52
463,463,26.199,-32.638,61.362,0.42168595,0.30400615,10.03220295,-3.2,2,-1.2,468,2073,2397,31.38,33.5777760434432,20.1040828393648,22.6807315479997,23.6427653860818,463,739056.190891204,34.5660886666667,-88.6307926666667,0.044756628,295.39,137.5,7,8.4,4.2,18,-74559,-607.331,21,19-Jun-2023 04:34:53
464,464,26.234,-32.652,61.507,0.36284605,0.3334261,10.07142955,-2.9,2.2,-1.3,482,2087,2439,31.36,33.8725702278438,19.849331206759,22.6014861071707,23.8214298305763,464,739056.190902778,34.5660915,-88.6307903333333,0.0771666,295.17,136.6,7,8.4,4.2,18,-75169,-607.71,21,19-Jun-2023 04:34:54
465,465,26.247,-32.663,61.667,0.42168595,0.38245935,10.01258965,-3.1,2.2,-1.4,440,2001,2397,31.37,33.4521934819548,19.9690528983467,22.364574946897,23.7726307397605,465,739056.190914352,34.5660905,-88.6307901666667,0.103917688,294.95,136.6,7,8.3,4.2,18,-75777,-607.927,21,19-Jun-2023 04:34:55
466,466,26.28,-32.718,61.793,0.44129925,0.3138128,9.97336305,-3,2.3,-1.3,418,2065,2335,31.39,33.6197373152694,20.0890614595459,22.6331676647018,23.6751956480689,466,739056.190925926,34.566087,-88.6307915,0.078709932,294.72,137.3,7,8.3,4.2,18,-76384,-607.561,21,19-Jun-2023 04:34:56
467,467,26.319,-32.736,61.931,0.42168595,0.3530394,10.0420096,-3,2.3,-1.2,426,2115,2370,31.38,34.2125659362428,19.8792348877113,22.617324120693,23.7726307397605,467,739056.1909375,34.5660848333333,-88.6307925,0.107004352,294.5,137.7,7,8.3,4.2,18,-76990,-607.283,21,19-Jun-2023 04:34:57
468,468,26.35,-32.759,62.074,0.40207265,0.3334261,10.0420096,-2.9,2.2,-1.3,397,2087,2397,31.38,33.3687212826691,20.1341391991633,22.4749802799681,23.7563764820734,468,739056.190949074,34.5660798333333,-88.6307951666667,0.191373168,294.28,138.8,7,8.2,4.1,18,-77596,-606.931,21,19-Jun-2023 04:34:58
469,469,26.383,-32.788,62.217,0.392266,0.3334261,10.0223963,-3,2.1,-1.2,418,2051,2363,31.39,33.4521934819548,20.0290211458974,22.617324120693,23.529447691351,469,739056.190960648,34.5660818333333,-88.6307943333333,0.068421052,294.05,137.9,7,8.1,4.1,18,-78205,-607.259,21,19-Jun-2023 04:34:59
470,470,26.416,-32.834,62.346,0.4118793,0.30400615,10.01258965,-3,2.3,-1.2,411,2101,2397,31.39,33.5568142841501,19.9990280357209,22.6807315479997,23.8051574064353,470,739056.190972222,34.5660826666667,-88.6307941666667,0.089513256,293.83,137.6,7,8,4.1,17,-78813,-607.336,21,19-Jun-2023 04:35:00
471,471,26.436,-32.884,62.48,0.42168595,0.30400615,9.99297635,-3,2.2,-1.2,433,2080,2459,31.42,33.8091898222566,19.9540720558354,22.42763102648,23.7563764820734,471,739056.190983796,34.5660813333333,-88.6307955,0.096715472,293.61,137.9,8,7.9,4,17,-79420,-607.256,21,19-Jun-2023 04:35:01
472,472,26.475,-32.919,62.611,0.40207265,0.3334261,10.002783,-3,2.1,-1.2,475,2094,2418,31.4,34.2125659362428,19.9091563677665,22.6331676647018,23.8214298305763,472,739056.19099537,34.5660818333333,-88.6307956666667,0.065848832,293.38,137.7,8,7.7,4,17,-80028,-607.388,21,19-Jun-2023 04:35:02
473,473,26.519,-32.937,62.751,0.40207265,0.36284605,10.0223963,-3.1,2.1,-1.3,426,2130,2439,31.4,33.7670002180082,19.8792348877113,22.6965972823552,23.8214298305763,473,739056.191006944,34.5660806666667,-88.6307965,0.05401662,293.16,137.9,8,7.6,3.9,17,-80635,-607.329,21,19-Jun-2023 04:35:03
474,474,26.545,-32.967,62.888,0.4118793,0.34323275,10.002783,-3,1.9,-1.4,468,2087,2453,31.4,33.6617490540799,19.9241237959733,22.7124685814456,23.6103590750548,474,739056.191018519,34.566081,-88.6307976666667,0.126553224,292.94,137.8,8,7.5,3.9,16,-81243,-607.56,21,19-Jun-2023 04:35:04
475,475,26.597,-33.017,63.01,0.40207265,0.34323275,9.9439431,-2.9,2.2,-1.3,497,2101,2439,31.43,33.7038114156429,20.164213729252,22.459191735013,23.9681557422778,475,739056.191030093,34.5660858333333,-88.6307971666667,0.080253264,292.71,136.4,8,7.4,3.8,16,-81854,-608.193,21,19-Jun-2023 04:35:05
476,476,26.611,-33.037,63.158,0.392266,0.3334261,10.0420096,-3,2.2,-1.1,468,2044,2439,31.43,33.3270595779109,20.1341391991633,22.5065737849367,23.7888910453574,476,739056.191041667,34.5660865,-88.6307971666667,0.036525524,292.49,136.2,8,7.2,3.8,16,-82462,-607.95,21,19-Jun-2023 04:35:06
477,477,26.629,-33.042,63.307,0.42168595,0.3726527,10.0420096,-2.9,2,-1.3,461,2080,2446,31.47,34.1272540259491,19.9840382231602,22.6014861071707,23.7401282647361,477,739056.191053241,34.5660891666667,-88.6307973333333,0.137870992,292.27,135.3,8,7,3.7,15,-83071,-607.883,21,19-Jun-2023 04:35:07
478,478,26.666,-33.093,63.422,0.4118793,0.2941995,10.01258965,-3.1,2.1,-1.2,482,2130,2411,31.45,33.9572574690446,20.0740446057789,22.6014861071707,23.8214298305763,478,739056.191064815,34.566093,-88.6307963333333,0.041669964,292.04,134.2,8,6.9,3.7,15,-83680,-607.836,21,19-Jun-2023 04:35:08
479,479,26.701,-33.137,63.557,0.40207265,0.3334261,9.9635564,-2.9,2.2,-1.2,418,2080,2459,31.44,33.9784615615071,19.8792348877113,22.459191735013,23.7888910453574,479,739056.191076389,34.5660965,-88.630794,0.003086664,291.82,133.1,8,6.7,3.6,15,-84290,-607.866,21,19-Jun-2023 04:35:09
480,480,26.721,-33.178,63.695,0.392266,0.3138128,10.002783,-3.1,2.1,-1.2,454,2030,2411,31.46,33.9360663095023,19.9091563677665,22.6807315479997,23.7563764820734,480,739056.191087963,34.5660991666667,-88.6307918333333,0.0385833,291.59,132.4,8,6.6,3.6,14,-84898,-607.898,21,19-Jun-2023 04:35:10
481,481,26.75,-33.192,63.831,0.392266,0.3334261,10.07142955,-3,2.3,-1.3,468,2130,2466,31.46,33.7670002180082,20.1040828393648,22.6331676647018,23.7726307397605,481,739056.191099537,34.5661018333333,-88.6307896666667,0.071507716,291.37,131.8,8,6.5,3.5,14,-85507,-607.811,21,19-Jun-2023 04:35:11
482,482,26.769,-33.227,63.961,0.42168595,0.32361945,10.01258965,-3,2.2,-1.3,475,2065,2404,31.48,33.7038114156429,20.1191087507352,22.6331676647018,23.8214298305763,482,739056.191111111,34.5661038333333,-88.6307876666667,0.03086664,291.15,131.3,8,6.4,3.5,14,-86116,-607.846,21,19-Jun-2023 04:35:12
